musicbrainz_id,type,score,name,spotify_id,followers,genres,popularity
6ad414cd-637e-495c-a2b5-627361dd4c40,Group,56,Nitberg,7EnAgffrVyerTWH628TJ6f,52392,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial rock']",38
a4c5860b-ee23-4b48-9065-91d8e4fdbdfb,Group,56,Висельник,3QrMraHMbEdLOVayFdUSq0,119,['russian black metal'],5
95aab3b8-0e71-4693-8956-37003aabd767,Group,56,Totten Mechanismus,4bNqqGg4sCMTRHPKCMdwXi,190,[],2
a09ce880-1c9f-4d45-b76d-2c2ed1a5abd3,Person,56,Сергей Петрович Лейферкус,4jmaxf1YkThATzw06Uir8v,120,['classical baritone'],19
4e22b950-f212-46a2-a897-00c6c03e3024,Person,56,Евгений Нестеренко,0CjYdXSlnp7mwNk4ENFI5T,326,['classical bass'],30
4fca503f-7590-42ff-aa88-a7bbdd212b81,Group,56,Buerak,2L1ldSV7eVssSmGfPAZyKc,89412,['russian post-punk'],53
d2a1232d-f425-4534-a115-1d4385b26914,Group,56,Bog Morok,1TzWIohZAFBJheNIYmVF7s,45,[],1
7d5ffa03-a06d-48d8-8f9e-26ecda5dc82d,Person,56,Bes,619CzMJPPWrCeZwx5qw6ko,42610,"['bass trap', 'traprun']",69
133274f4-266e-4d21-a329-109c5543f1a7,Person,56,Михаил Башаков,52GseYz6RUARal9RBhraJj,331,[],12
18f8d775-cb42-4a32-b42d-4f7f4d263dd6,Person,56,Mage,24JQy8y9H5pmgvqZiRIBrL,32770,[],55
f6da5b31-f544-4933-a747-7a0d62b60ae0,Person,56,Евгений Лукин,,0,[],0
eaca2a4e-5d29-41af-a3ea-8c1e57dab402,Person,56,Вениамин Смехов,3DARg9l5Jm25ROHI8LqHUT,20,[],8
1b6ca778-be41-4f04-b1e5-7e52334f0b4b,Group,56,Ада,4fZ8AuVP6Y8mLmCoybfKpC,184473,"['country rap', 'military rap', 'redneck']",66
ec819f95-7ffd-498e-a1ee-6caf524ddf84,Person,56,Мари Краймбрери,52OqFsDacV87Zx7BfXuw2i,201717,"['russian dance', 'russian dance pop', 'russian hip hop', 'russian pop', 'ukrainian pop']",60
93e30ffb-b3b6-4e33-bb9f-f74edbe4878f,,56,Witcher,0ucuxyPTAHv0TPkA1WBV10,23001,"['black thrash', 'death metal', 'swedish black metal', 'swedish metal']",31
872614de-2c98-4ec3-b31d-09b42d427151,Group,56,Pokerface,0UeEYrMEnwv5ynlBAM3a9c,1281,['slayer'],21
71831906-2f9c-42fa-b97e-75b139ff28ff,Group,56,Misanthropic Art,1is0ceVpXT9uYNHrhpDCxa,55,['russian black metal'],0
72ecfd24-7438-4c17-9478-ef8bba75a458,Group,56,Crocodile T.X.,,0,[],0
c988e5a0-b3df-4389-9586-f0e720052539,Group,56,Sensor,2qz1eX9r3clZayvz003JL2,803,[],14
a0998333-7968-4c01-9603-c138063d1a03,Group,56,Radigost,7eQgtyioIhJueQedEHK2Ug,5,[],29
4b8e27ee-9055-424b-aae6-3ecd090de31c,Group,56,Кроссроудз,7wSo8OUIt6H4L7r74V1W1N,3,[],0
e80d830b-83f0-4fa4-a13e-881fe5d6ed4a,Group,56,Bering Strait,2yRMmVyjP0HNh8vB3Ia1ON,562,['paracana'],9
1d8fa56e-e201-4cfb-b0a5-0be441e727e5,Group,56,Opium,5hWRNIwMHTJ09SjdOVoEwl,16269,['mexican hip hop'],55
573f1ebf-7c21-4f4b-a3b5-48314c01e5f6,Group,56,Eilean Mòr,61Eu8GFW285wPCUP7LFB38,748,['russian emo'],16
d7605a70-6cb9-44da-b147-c42094b15981,Group,56,Grace Disgraced,57q1CeQfPLVE17GUgWAyPd,237,['grisly death metal'],3
8609d628-e7d3-4dc7-9a62-5bb3e1d5f0df,Group,56,Xalm Retribution,0QsNW1MWOfqp5d8AjzGNpT,19,[],0
81541aea-a215-4bf5-b01b-624d9b0c60a6,Group,56,Asmodey,2cQje9Rb9BzLv7bfjtpKxj,136,[],19
4068ca10-0e1b-4002-9eec-57ccc81ad324,Group,56,The Tairyfale,,0,[],0
fe203fa5-6676-4f93-b549-5547478fa3ec,Group,56,La Vida Cuesta Libertades,,0,[],0
11b49d6b-fdea-44ec-baae-796e2c3a4cf5,Group,56,Mea Vita,2AjwPwFDLRg1JaKHKKxvFA,23,[],0
e493cab0-edad-4cd2-98ff-5458f0136a25,Person,56,Глеб Самойлов,0nIwatPJQhIJofZb69cHvn,2863,[],16
4b090d82-70c1-432c-ba27-6530e8dbc7bf,Person,56,Luba Timofeyeva,,0,[],0
bb584d9f-754c-4a97-82e5-3d0ee0ebe6dc,Person,56,dessin bizarre,4DafxGtQjtOUPDvUZXQfgC,180,[],17
7864979b-9146-4ee6-99e7-e3e0ee573241,Group,56,World Beyond,2suxwH7XsVn0cfArQnEUOy,311,[],15
dce1bc59-e173-4c6d-9436-14366bb3862b,Group,56,Antillia,0juUroqpQs6biFO3wpHPf3,261,"['russian metal', 'russian power metal']",1
ecf035ed-ecd5-478e-a76e-0b524f0a7dc1,Person,56,Антон Павлович Чехов,3bkqXb8XF5Li5H78DVMOag,32,[],5
75de15a6-e8d7-41dc-8d20-1e5836a9253a,Person,56,Clonki,2oBcbbUQy8Md3FYXifyPTF,1188,[],55
414aeae0-16fb-48c3-9b2b-7b64b61eb1c2,Person,56,Hyperwind,0DxhpztVGxalyLzaFMjo3i,11,[],0
f290c0cf-40b3-4f17-9265-c4e26895e359,Person,56,Мурат Тхагалегов,5maQ7xVuYI2948CcOq6Q4O,17710,"['kavkaz', 'russian chanson', 'russian pop']",47
da32210a-32d9-43c7-b9cf-ae7baab975e3,Person,56,Yury Martynov,225WrA2UZaK3wv06HC8Wtz,246,['historical keyboard'],12
7e1f121c-ef24-4543-b7c3-2c972766ee97,Group,56,Emerald Mind,7JKzeNSyImOjDhOCxvbLLe,1762,"['fallen angel', 'gothic symphonic metal', 'opera metal', 'russian metal']",8
68bb33db-84e8-4d47-846c-e0b075c7e264,Group,56,Волколак,,0,[],0
c352886d-fa34-4d6e-8c88-688c1c8c29d1,Group,56,#2Маши,1vRQhduO7bDkd6cAS6c3td,97279,"['russian dance pop', 'russian pop']",52
215d5d02-c70f-42ee-a370-f8e888c3f546,Person,56,Жанна Фриске,3HdnvX1K2C0flaYmMOpdwR,6000,['russian pop'],41
fcf03c93-8b9c-49d2-9f56-36caa708f16a,Group,56,Nitro Injekzia,,0,[],0
f08388fb-78be-41f2-8036-20459ada7304,Group,56,ШАРЫ,7FHG2jA8qsPQjvZgoZJVn0,12678,['russian pop punk'],37
426d9910-eb81-41ca-a7c8-75d1e2a0748a,Person,56,Татьяна Гринденко,0ObLZWHbVP90nhaGJ9FhSI,181,['violin'],26
400cfc6f-7bdd-47b6-b3f5-4532465a4a57,Person,56,Ольга Рождественская,4NgWjbQEESvnstXEf9nK6O,156,[],16
da274341-646b-476e-8c8b-9218afcfa817,Group,56,Manifold,0nKsExGsSP058LvBp4Ie7w,37,[],3
be26a901-d810-4eff-90e2-f3940921fccb,Group,56,Santtu Karhu & Talvisovat,,0,[],0
f9f31659-463d-48f1-a670-fcc7b80bbb95,Group,56,EnFace,5UP1N5vylx8reYoMt9ASHl,7994,[],29
6db8ded3-afe6-4ee9-af96-d9f70a171982,Group,56,7 H.Target,1u9WmQesE5Av9Biq1681ON,2387,['slam death metal'],9
e7c0a541-fc70-4568-9756-d8fc961c577a,Group,56,lilii,5TKKPpY9zr2qrz3JM3Vawq,5323,['disney'],62
6aa3782a-e287-4caa-ab1a-e35ea44a57ce,Group,56,Нокаут,,0,[],0
c1f1b769-b85b-4ba9-b44a-a6ce4c4b3765,Group,56,Armaga,51q7Es8Chlm17m1HgcEoaZ,11321,['turkish edm'],44
a267d2a9-4ecd-4ad0-8b9f-95521b44ebab,Group,56,The Decomposers,03xpBYCr0JswZkDPul1Dsp,48,[],0
a4b74935-323c-430e-b3bc-6ff991662882,Group,56,FängörN,3XrP2DuoWX0dvEJ820ouaq,2043,"['folk metal', 'russian folk metal', 'russian metal', 'slavic folk metal', 'tolkien metal']",11
4eb91f2d-c5b5-4c29-9bbd-d0219e678142,Group,56,Lunar Woods,7ABJd99ABHEsEFMFruFbMn,23,[],0
e682ba8a-b67c-4103-9f98-b32430fa27a8,Group,56,[ Sin.thetic Squad ],4CWszMi0G5uXHgu8H7cHRR,27,[],0
65a9d5f0-1bb8-4c07-b96a-d27959059e5c,Group,56,NTL,0ErzCpIMyLcjPiwT4elrtZ,2296014,['memphis hip hop'],83
bc73e321-b87b-4c4a-a1b4-1ba5f8ce1ef7,Group,56,Мох,5GnnSrwNCGyfAU4zuIytiS,2249820,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",71
67c4f1ec-2728-477a-a7d3-48ffb8f2d6d8,Person,56,Artsense,1vFudXGKWNFOd0QRvE1t1R,484,['full on'],5
4e78a33c-004b-4531-a1cd-449af525c39c,Person,56,Андрей Климковский,5tDCCKOp912RGVkY0DO2hq,26,[],2
dfa2dcf7-68a0-4216-b91a-ee08a58c8101,Person,56,Elya Finn,4BQjUzFgmIEnXhrKjO7WPE,20,[],0
36d4d010-4c25-4efb-8a8c-440818a33d32,Person,56,Татьяна Овсиенко,03G8K7HrAuuau7UWOdCI0x,8092,"['classic russian pop', 'russian pop', 'soviet synthpop']",34
d346f993-83b9-42f7-8119-12600793bfde,Person,56,777minus111,5L7BJuEQ6pfhSRlw1NuCdr,60,[],0
84de122b-32aa-4301-8f23-125737f6eb39,Person,56,Алексей Ракитин,4Bo2t0gCqsucurraDdtaEV,3,[],9
e57dc2e7-a8b5-4c4c-a9e7-fab881d21c1c,Person,56,acidether,,0,[],0
30e621be-264a-4b6b-bae2-1651682497fd,Person,56,Bittertv,28bLlI81wfpcHUSUPgktlx,32631,"['electronica', 'jazztronica', 'nu jazz', 'trip hop']",41
90a3acb0-f162-416f-a94a-9492d8b9a73b,Person,56,NöD,7JPL3e4Dihj4HqwMU1RIZH,335,[],53
ca0304d6-72d2-49b6-9858-fe3a088969c7,Person,56,Александр Мигунов,,0,[],0
39e40de8-3718-48ca-9f7f-17973dece8c3,Person,56,Ivan Valeev,6IGPs5x5m2aUi4fgNHijRw,104394,"['russian dance', 'russian dance pop', 'russian hip hop']",52
da029c10-58ac-42e7-8f78-1a259542c264,Group,56,Beer Bear,4sUuvIVD3wT7ei72e0Eeqy,1988,"['deep folk metal', 'russian folk metal', 'slavic folk metal', 'slavic metal']",7
e97db788-b6bf-4a04-ba86-b519ade1c677,Person,56,Elena Barshai,5Va2XTljpaDZhbXGS5LdpB,10,[],9
f62394c1-6feb-48bc-8dc8-5ec94b973f9e,Person,56,Receptor,1XfKVxO4LAnU6IgZAO6L2I,5918,"['darkstep', 'neurofunk', 'russian dnb']",30
ec5e62a2-47a5-4504-b4d3-9fcb89fbab15,Person,56,Ирина Понаровская,3qMXwm1z0seJrSlWzdkC69,484,[],13
f5113041-dd4a-42f5-9ad0-c337deffc015,Person,56,Михаил Бублик,72oEJwcpJHf5LLHHLpv0aw,3157,"['classic russian pop', 'russian pop']",32
3bccbe10-3478-4f89-8485-3baccc445826,Group,56,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,1645386,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",71
55455259-4904-49c0-b0be-e68e5b84a222,Group,56,Колдстрим,4YQ4lKd19o92qMtMmkEfQz,57,[],1
7a50b2bb-2251-4047-9e55-4ab3d6cc9078,,56,Vaenus,1FRmRZFJC6n8OyppTqJL1c,58,[],2
3efa02a9-3e2d-4cf9-96a1-7d49c65a5a6e,Group,56,Oligarkh,2kWiOL8Vy40c0HsOYpLRqM,2763,['russian indie'],28
b4590e08-5cb7-4b5c-85b4-153382326f84,Group,56,Arcana Imperia,,0,[],0
806ce83e-e1c0-4a6b-949c-5578218ad119,Group,56,Asgård,3Mop2iOOH5KI1CodmQmHl8,435,[],27
334f8239-931e-417e-b621-9bf41c3f5772,Group,56,Vacuum Stalkers,4cOl4Ie64zTmDSQ4gfsOlm,153,[],2
b2f81513-801a-4f2d-93f3-ee8dacd31c2b,Group,56,Optimus Prime,64BuKR4HB35fB3mDsz03gI,219,[],2
5cc70035-dd6c-4ffd-8f42-ab36a2310e52,Group,56,Namatjira,6sxWQCIa5q75kyfUXQmEY0,980,[],26
b70c091c-175a-4c02-be5d-2aae1765c0ea,Person,56,Виктор Викторович Третьяков,,0,[],0
bbb74e33-8561-49ba-8b8e-c82117f6cc55,Person,56,Юрий Гальцев,6o97g5d4ccmw2G6nkGms09,56,[],3
a130b24f-c06c-4bbd-bd55-207493a70120,Person,56,Екатерина Болдырева,4TKItYuyIoWdFL6VEuMTqw,34,[],17
686fc1ad-bb94-4f44-9f82-1d1e0a4ebe81,Person,56,Evgeny Irshai,4hGDNxrylzh9Nrr5BZPpeD,19,[],0
2998563c-4652-42c9-9fdf-aa8bf809ebab,Person,56,Semyon Barmotin,3ETbNGFdzBWjaELYznaHip,3,[],12
8ec70a4e-41dc-4fb7-a8be-fd6ed764d173,Person,56,Евгений Головин,4XXr2YlX1KA69MuDMPimvq,5,[],1
f256d9ea-775a-4261-82f9-f181664b4997,Person,56,Anya Alexeyev,5OAGDJNnuufI3QMlNRgVzg,47,[],8
cc8eab9d-c4d5-460c-a47c-06a38d94d659,Person,56,JBC Arkadii,2WfLmsSt5hMw9vRm9fDemw,122,['nitzhonot'],3
34843bed-7a04-4dbd-a4ef-52355ef80854,Person,56,Pantomiman,4YY17UFbIA2EXhF78H6UDP,3610,['dark psytrance'],22
aa5efd08-ab0d-4f57-82b4-829635b106e8,Person,56,Tim Six,0vk8MZxvKb6WIoKaLQ0xPg,57,[],3
d3b0634c-8be2-4857-a74c-eeeb052a026f,Group,56,Atlantida Project,6OP49TogSjnxxntPiZFKK8,237,[],40
6e30f192-9ced-465f-bfe2-3c49d3e728ef,Group,56,Acos CoolKAs,06RU4cNUIDVNNokWruyx7z,1559,['balearic'],17
e1d13204-0f0f-49cf-8d0a-52bf13400349,,56,Invisible Devastation,2QSdNMt04na55FH0YHKKQy,141,[],8
4cbfd61f-817a-4856-b8cd-4367d9b6caef,Group,56,Путь Солнца,6o9Kd2fNXJ7bWVYwaKGUjn,60,[],1
c53a82cd-0bfc-44e0-8844-08a9e523544f,Group,56,Ayarkhaan,3ZyZxdBESeVnVJKNEEtNe9,0,[],0
a9126a29-0f2f-4d21-9b5e-b49e5efae849,Group,56,Форум,3DkTIXFWQF2HWnJCKYQ5E2,4141,['soviet synthpop'],32
2eed62ff-926e-48c3-bdda-cff91c560529,Group,56,Пёс и группа,6Zec7ick9FQ7UHtqQGx0FX,301,[],4
b97e7aab-da2c-4819-8c21-121398f70570,Group,56,Intra Spelaeum,0Zw1tyXJJ5MqaMR8Oa1vSL,84,[],1
1e1c9dcf-b603-4dbf-8029-a3d609d19440,Group,56,Bastarth,50NoVNy9GU1lCrDV8iGpyu,607542,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",65
cdae350c-8f28-4e4e-bd69-99ef1034ede6,Person,56,Boris Pergamenschikow,63pkDzVLISLMDdFLXqDt81,150,['classical cello'],12
7c1ef8fc-7ce3-474f-bb06-03c556b90608,Person,56,Александр Лазаревич Локшин,,0,[],0
450a4803-0dbc-46cd-9e5a-98767d554f10,Person,56,Максим Дмитриевич Шостакович,,0,[],0
da1729d9-e70f-4dc7-aff0-752a5bca754a,Person,56,Tree Bosier,2YQUyvJ3atnSxFTiaVuF96,204,[],5
cc537b95-8791-4209-b238-0f8a430053b1,Group,56,Проверочная линейка,3alw931mvZQ4toCTddoCHI,425,['russian hardcore'],8
ae91d580-05ea-475f-9b77-b9cd93b35c9e,Group,56,Distant Sun,5BZzrd0kVpWEepg4uJ4EZC,415,"['power thrash', 'russian metal']",6
abf80e45-229a-4c15-9cd7-9e7c9494d64a,Group,56,Daemonight,3LrPppyo8BGWXCR9mtyorc,2,[],0
e7ec7dfd-6508-4f4f-a544-15e12a7e70ac,Group,56,Ledokol T.,,0,[],0
9bcc38d1-7df7-4603-8c94-ba5469945205,Group,56,Anthracitic Moths,0WhihFJPFLn2cM1UKIPr0I,20,[],0
4162fbcd-e7cf-4f3b-8601-424b4b8861ad,Group,56,Dargonomel,,0,[],0
657f3fc4-b6ab-4191-bc3e-0fcb714bb806,Group,56,корабельные сосны,4gVnHJsraxqvNiQGDt13yK,64,[],4
36437661-6501-41bd-a9b0-a59ff5df647e,Group,56,Multy Tabs,6ygFVE4LiVShnj5AONxGVg,34,[],0
30300c27-e3bc-436d-bd5e-da712a3625ed,Group,56,Anabioz,4R5saJ8KXUYS6mnaNJ2rAr,22,[],3
af30eba7-b4be-4cea-9694-4f2855453328,Group,56,Петля Нестерова,5DjXbsW5pY5lHHAt5d7FBv,50,[],0
3df22790-573f-4bbc-a1c9-b65849788a94,Group,56,Bloody Tears,5lbWgVDzu99EQQ9IsBFG0p,17,[],0
12b89d7a-6b33-4c55-a20f-b9b5c34dd5c5,Group,56,Поехали,42oLh6H1L16JYEUZdFKJ71,546,[],14
cdc93a52-1ca9-4398-9831-447e6c0c1170,Group,56,Sakura,4xCCHj0hE6EX42nCQCcL4F,24314,"['anime', 'j-pixie']",47
9d68ab84-d85b-48f6-bcc4-07222b777ffd,Group,56,Aglaomorpha,,0,[],0
bc2dfd13-fa17-4d2a-8eec-3960cb90b48a,Person,56,Гипноз,5HKj7xD2Hv5BzDKXa1GMX5,93,[],10
8b544084-5060-46eb-9113-1610ff0f0c32,Person,56,Brickman,2NzWRNaaLByHyI3wpuec8P,72119,"['adult standards', 'classify', 'new age', 'new age piano']",62
0a06094e-fefd-46e9-b0f2-0e07d353e4b0,Group,56,Kambodge,3BcJV0UICa1c6cvaqtvntZ,1246,['russian alternative'],10
bd2241cf-dd74-4f8a-a9d6-e4fc81bca35a,Group,56,Бампер,5zXztTNYgaXCbu6R8jWN6w,10127,[],33
a1faf1ba-83d5-4c7b-9a02-4e34d6d4ef79,Person,56,XIO,3lR0cIUFJ8qpImwPHZ6WuS,33,[],27
311c5ab1-bb4b-4da5-9f48-eb218563523e,Person,56,Vassily Primakov,1dPC2cD1G5e0kIPnb5PLo0,364,['russian classical piano'],17
d6fe4d1e-6395-4c23-a9b8-7b9e5928b2dc,Person,56,JONY,2ISiyx4DLCMAMBCvPesCoq,174224,['russian dance'],69
53f85d63-eb13-42c6-89cf-c42997c0ee4d,Person,56,Владимир Девятов,1FOBu9IQHJmYc6sz8YCqbt,16,[],8
6ac8097b-6434-4fdf-89ce-ad121e85ab82,Person,56,Marina Prudenskaya,1G6BhA6nO6dJJ1YGShUUWK,50,['classical mezzo-soprano'],14
0fddee72-6553-4ddd-91c2-2c7c0021b1c0,Person,56,Кай Метов,2ngjeXbS8ZRznZH0EF18Q5,9089,"['classic russian pop', 'russian pop', 'soviet synthpop']",31
e2c772e5-cca2-4a1b-958d-025b54c900d0,Orchestra,56,Orchestra of the Stanislavsky and Nemirovich-Danchenko Moscow Music Theatre,1Wh09noFiscJ0ECFGwQ0aJ,0,[],0
5e9164ac-d580-464b-9b72-da4d20dcd788,Group,56,LEANEAN,2vFQPMJtJS5IZ4iNt7qAe0,519,[],2
0c9b07fc-1bc3-4b56-a9d9-04e08b823445,Group,56,Marschak,2tgUUpfpLA8i4Htr8e8P2k,1686,['russian emo'],14
33653853-e15e-4838-9d9b-c5e95069f8e1,Group,56,Non Cadenza,1Zk4FbqYXI6nPY4fyUSZJs,612,[],13
c0e8796d-3ac8-4209-a4c4-1b01b659bf56,Group,56,Хоронько Оркестр,,0,[],0
ef1ee430-fa87-4d1f-a91b-a771808303b2,Person,56,Muffin,2PHC7cyBiJM9EZ0E8FKcJ4,4052,"[""children's music""]",47
1cade25f-890e-4a30-85a7-1df8eddd1afd,Person,56,Акула,28YqmJDCsushOdmesc84MQ,13366,['russian pop'],33
c94fafa6-f148-4709-833f-aee1b1d20e82,Person,56,Sirotkin,2Pl6PajwYyOy9i8OdcPPfl,34526,['russian electronic'],43
fe1f6cb1-b164-478b-a8d5-988a0a3c0cb4,Person,56,GRIVINA,34upcDcqI1A0uEG5wzUMx6,90537,"['russian dance', 'russian dance pop', 'russian hip hop', 'russian pop']",51
71f0df07-1f4b-4ccb-ba2a-7429acec66e9,Person,56,Nekby,7H99jJeXMW9aqEemhQFKXD,248,[],5
582bf410-a557-4d58-8cd0-91ce3a0205b9,Person,56,Женя Любич,39t0Gw2YHcOu6GdEw4V7SA,2514,[],26
55610b44-d9ab-4246-a496-04cf505dc718,Group,56,Ars Nocturna,0oZkIoDAqu0VAuDCEwnYcY,17,[],0
372b2627-0121-410a-b3f0-4bb0acd15c5f,Group,56,Riverain,7wNEymciP9rFvdso0mOAyO,4856,"['dark trap', 'emo rap']",43
391e6373-ec3d-495b-bdeb-78720e40ae6d,Group,56,Ithdabquth Qliphoth,,0,[],0
b722946f-6833-4bb5-85c3-04a1c00df2de,Group,56,Иван-Царевич,1bA3a0FlQScRGzKaRKIGEN,213,"['russian folk metal', 'slavic folk metal']",6
074ead8c-9fa5-4eb8-9816-babf24063866,Group,56,Blueberry,0mtruokjNqiab2AVQaLBW4,69,['sound'],44
20fdb578-9acd-4ec3-9dd6-e52266aadc67,Group,56,Fauna,3FH2vhSAC0MVydlM1db1tv,7484,['nu-cumbia'],32
958275fd-62dd-4327-870c-d783d32ec2aa,Group,56,MIDGARD,0IZzHy7sZUH9ZlEQNKcdld,499,[],10
63a00373-db73-4dd0-893b-349ad52d161d,Group,56,HammAli & Navai,6o7TsOGOEF5Mqpiz2KCyWE,660382,['russian hip hop'],64
9656518a-6813-4252-b59a-c3aeffd193e8,Group,56,Dictator,2Ohpu0UE5PFDgfhUxEi0Fy,28850,"['early us punk', 'garage rock', 'glam punk', 'power pop', 'protopunk', 'pub rock', 'punk', ""punk 'n' roll"", 'punk blues', 'trash rock']",33
b4cd68b5-755b-4d0d-8878-900efc4fc7c7,Group,56,Народный Комитет,,0,[],0
06c81ba6-1a10-465a-81aa-edde3c4fe0e0,Group,56,Обе Две,7pmh8z3Pzz2u68OmucFSZz,16978,"['russian indie rock', 'russian rock']",30
1827b69a-14a7-450a-a842-b90d7f8f3a2a,Group,56,So Far as I Know,54RsPD0QaGqcvT8NATpWwv,288,"['instrumental post-rock', 'russian post-rock']",4
a19aa9ad-01e5-4c9d-9a03-5be6d4d54cf1,Group,56,Neutrale Erde,5UpQ1gfLPzV7BUJj5EirpR,26,[],0
016a8826-9196-4a4b-b270-147a8bfc4360,Group,56,Abigorum,6RN6yvkHEb9qOY6VYyKox4,81,['ambient black metal'],2
307fb093-88d8-4963-92d6-c262b2ab4e6c,Group,56,Inferius Torment,,0,[],0
8adf5343-b907-48d5-81de-577f5fb2e12a,Group,56,Biting Elbows,4iVgJuw0Isvvxb69DzS1Oy,24085,[],46
9644f5e2-e224-4f6c-a12a-09ae2913a56b,Group,56,Skrap,67R8l2OLqGwA9V4BKllYQY,60251,"['grime', 'uk hip hop']",57
4c4af33c-446d-4c70-b003-65fe94fc5449,Group,56,Птица Си,50faGVIxOmYjr6D3AFOoJl,19,[],0
6c6b6794-b47f-4c08-b103-74a77dd0e1e5,Group,56,For You.Earth,3KUUlqGTMTC9tSb7jMhg2x,122,['russian hardcore'],2
53c13af1-1a07-40e4-9993-9622ab047337,Group,56,Kayatma,7o6uQNwIGw0FgF8U5vnfBV,4867,[],56
a7926f28-bb24-418c-b39b-a413464df17b,Group,56,Академический ансамбль песни и пляски войск национальной гвардии Российской Федерации,,0,[],0
88294944-d11c-460e-87d9-78cbdfab859e,Person,56,Макс ИвАнов,2xapCnwMUhMBz5u3yDQBbB,42,[],0
abf7b5c9-91c2-44e8-9d94-a5cc3174f522,Person,56,Александр Васильев,7LVZny5dO4e013qR9ObfBu,194,[],21
357d5cb1-e3a1-4b71-80bd-7f4bbd6ace84,Person,56,Александр Журбин,,0,[],0
0d8d7082-fc4e-435d-b9d2-ab7c9817dff0,Person,56,Groofeo,1wQ23PSZzpwqmDolAgSp4x,49,[],3
203f59b0-d89f-4fff-8f7e-2b0fbba570e4,Person,56,Sergey Cheremisinov,3Hhx4Bb64IEB5mKderL7TZ,2103,['neo-classical'],26
6ad98d0c-7105-4fd7-9ec6-9a16411a55d6,Person,56,Alexander Zakin,0D2BVfCCbl6dwGkZe0Cmcx,10,[],6
7cc99832-9688-4ce8-833f-93e351b0baf0,Person,56,386 DX,29S82QXF6GhdcRw329SbuC,95,[],0
d376c5fb-c440-42a0-a274-921bc2f99ad8,Person,56,Belka,6wJ8MFjb54nVFpNJCnxmZD,5342,[],49
d6697de4-fc8e-4e6d-8656-c1e5ed679014,Choir,56,Школа хорового искусства «Полёт» им. Татьяны Селищевой,,0,[],0
ecb39bed-9e46-4dab-9d10-10b3a66c8bba,,56,82-75,58RvO9lp9cOO1fugxlLCDF,2,[],0
1b106935-bae5-46f5-af30-a74755fbafb3,Group,56,Eclipse Hunter,0rvc3p2td6l2mEcVYopTjh,40,"['progressive power metal', 'russian metal', 'russian power metal']",0
144439d6-5c2a-443f-8bbd-4828fe3981bb,Group,56,Снегопады,4pEiUaL88qUVTeBcoLbF3B,26,[],1
68eaa2d4-7ab2-4e05-9954-24a97fab4e0d,Group,56,Abstract Spirit,5Z7nMP4CAkOZIjUUw883JU,94,[],5
421fa126-bf85-4e14-ad78-f690facf5b7b,Group,56,Магелланово Облако,5DP7EhoBG7AT6DytjScDHM,766,[],17
f4149f23-cdc0-4ba7-8730-e52001b037a4,Group,56,Штрих,4hYBquCEQXC5FMeO8TklA4,0,[],0
18f0849d-50f9-4cb2-b4fd-36d07c0928cb,Group,56,Alone in the Mist,6wgfz6lzFsbaP3WJIQpUMu,14,[],0
3bae28d6-983b-4370-b836-85d9b762aa40,Person,56,Александр Дулов,0WxoQf7jVfD7uEJpssrbd9,116,[],0
42b05a20-f6e6-40ed-99f0-d8541715456f,Person,56,Вадим Самойлов,3Gulrpf5C0DtWddpo320Pg,358,[],9
5d71a206-4e7b-4026-9021-5ca9e6496406,Person,56,Play,699OTQXzgjhIYAHMy9RyPD,4016282,"['atl hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']",82
623a2c66-ff79-4721-9ff0-891f3db67a3a,Person,56,Паша Техник,0xbf4eZw8nrLPsPaQ1D59d,37966,['russian trap'],41
2236bd44-878b-4285-b407-7d9f8e733162,Person,56,Юлия Морозова,17io9fy62jF4zcEECTMojv,13,[],1
6a85f71d-dc67-4d13-8762-51bdb1a7f71d,Person,56,Samuel Friedmann,5Ft2XtG2GaRF7sfUgINqHI,89,[],35
57660de0-438d-4561-b37c-0c2827e1ec9f,Person,56,Евгений Белоусов,6HJpgkOnurRg0TOzIJIsGG,2906,['soviet synthpop'],25
9afea39c-0b45-40a0-87dc-bafb180b6fd3,,56,Blank Embrace,3GCsrA9wcNYZd34vPZ5BN0,1410,['drift'],33
89a4b336-1a23-4e72-9c28-5e60b5954876,,56,Decomposition Guts,,0,[],0
db6f0ca1-6255-4397-aec3-872ba19101f3,Group,56,Hattifatteners,,0,[],0
61f84e10-7780-459d-a1e5-f7a5ed67d092,Group,56,Idisi,4czkxfRHT2oaFzbqF89K46,31,[],29
67ebce56-1c25-47fd-89e9-944a4243f615,Group,56,Gagairon,,0,[],0
eccc332a-48a2-4805-95da-d7203bf1fbbd,Group,56,Дом престарелых аутистов,1tzFmOhVX4WfcUMq3MeopT,1938,['russian shoegaze'],21
afdd4486-3df0-4acc-9000-f373cfe6379d,Group,56,Neversmile,6RoJoL81puaGAYFHtHf6Yr,2500,[],17
5fcce2f7-09ec-4417-a518-5d51948b0eae,Group,56,Благозвонница,,0,[],0
