artist_spotify_id,name,spotify_id,duration_ms,explicit,popularity,album_type,album_name,album_spotify_id,release_date,album_popularity,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
3OZMcYBFNSr0ztFd82aJK9,Жёлтая звезда,7j4mT9T8XSttTgYi1dqfDT,226235.0,0.0,26.0,single,Жёлтая звезда,5KDfhhAbyXSH06pO6PCUuK,2020-05-09,21.0,0,1,4,0.133,0.557,0.639,0.0,0.115,-6.582,0.0333,0.568,170.089
3OZMcYBFNSr0ztFd82aJK9,Разжигай костры,7ItdFvSjJ5svJwtMOVTe6T,189173.0,0.0,25.0,album,MaximumHappy II,5KQvLvINT6i0jswk1O4In9,2013-09-01,45.0,1,0,4,0.000489,0.554,0.962,0.0,0.0694,-3.339,0.054,0.607,97.021
3OZMcYBFNSr0ztFd82aJK9,Собачье сердце,4iD0qGV0wWOnk6f2FECMNL,232173.0,0.0,24.0,single,Собачье сердце,4gNspja74tekyJmfehY3ES,2010-12-31,20.0,6,0,4,0.0094,0.477,0.916,4.08e-06,0.0625,-1.862,0.0376,0.867,179.965
0FljFr1aDZG9SOHl4UDExF,Родная (Album version),11opZRazHF9MTeahIv6iDO,310306.0,0.0,37.0,album,Оружие,6VEkMnmpQ93GhArxyfBwjg,1998-10-01,33.0,11,0,4,0.262,0.453,0.7,5.51e-05,0.217,-7.826,0.0278,0.782,171.866
0FljFr1aDZG9SOHl4UDExF,Птицей белой,7upoAj7cdvzyizrGVTKgjt,458706.0,0.0,26.0,album,Оружие,6VEkMnmpQ93GhArxyfBwjg,1998-10-01,33.0,9,1,4,0.477,0.481,0.381,0.00911,0.17,-10.889,0.0295,0.0686,120.038
0FljFr1aDZG9SOHl4UDExF,Уходили из дома (Bonus Track),5WXRPXntCG7gkURg9u39Iv,236506.0,0.0,24.0,album,Дарза,3AfbRE2MNAM5B1vXZaOzEZ,1991-06-20,20.0,11,0,4,0.221,0.717,0.548,0.0,0.187,-11.681,0.025,0.864,107.878
0FljFr1aDZG9SOHl4UDExF,Девочка летом (Live),0OJ3U5R85e0zwh2HKd0NXk,239573.0,0.0,22.0,album,Травень. Live,5FeGwCKVjHivNSdvWsWoR4,1995-12-31,20.0,9,0,4,0.18,0.617,0.531,0.0911,0.147,-11.306,0.0312,0.521,113.74
0FljFr1aDZG9SOHl4UDExF,Дома не был,5XGdr9jFISSpGR1OjkLrl2,296120.0,0.0,22.0,album,Эсхато,1XIQRSEYD5sG0yrjgjzLGJ,2010-11-12,19.0,9,1,4,0.0834,0.64,0.5,1.56e-06,0.106,-5.92,0.0296,0.312,138.348
0FljFr1aDZG9SOHl4UDExF,Камчатка,5SkPI1eIX33g4sAUYdDRcp,312493.0,0.0,20.0,album,SWA,3yQ5EHglgXilaRjiGQYnAr,2006-06-01,20.0,2,0,4,0.385,0.425,0.73,4.16e-06,0.248,-4.579,0.0373,0.507,139.817
0FljFr1aDZG9SOHl4UDExF,Блеснёт,3PeFOHaZxt8eYz6bIhfCdd,203680.0,0.0,16.0,album,Сердце,0uueLtuz1R0SDt9SINilUl,2009-01-15,14.0,0,0,3,0.795,0.397,0.454,6.19e-05,0.0784,-8.64,0.0334,0.262,169.548
0FljFr1aDZG9SOHl4UDExF,Улетай (Live),6ssAPI4qtbmd59oe2inl2V,274160.0,0.0,16.0,album,Травень. Live,5FeGwCKVjHivNSdvWsWoR4,1995-12-31,20.0,0,1,4,0.153,0.559,0.472,0.0,0.0767,-12.089,0.0276,0.251,108.652
0FljFr1aDZG9SOHl4UDExF,Конь-огонь,0ZEbCA2GVpdSakTz7KVySE,218693.0,0.0,15.0,album,SWA,3yQ5EHglgXilaRjiGQYnAr,2006-06-01,20.0,6,0,4,0.0388,0.533,0.807,0.0,0.384,-5.561,0.0342,0.824,96.018
0FljFr1aDZG9SOHl4UDExF,Сберегла,4H5UhYk4enpaeHBUCigbzD,140160.0,0.0,15.0,album,Пояс Ульчи,20PQgSXfWiAwMJlmq5kj5z,1994-05-01,13.0,11,0,5,0.394,0.282,0.149,2.08e-05,0.145,-17.9,0.0355,0.179,131.675
1c1nOCwSa3Yq3w7zuzzgGU,Comic,3VSktr53lwEmR1NgOegUH2,193881.0,0.0,1.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,10,0,4,0.069,0.519,0.875,0.842,0.0961,-7.921,0.032,0.812,130.026
1c1nOCwSa3Yq3w7zuzzgGU,Odin Lab Stage,5GTwVmJaAseOGN3AOfQaoa,121731.0,0.0,1.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,0,1,4,0.00204,0.455,0.998,0.558,0.326,-6.397,0.0617,0.277,140.044
1c1nOCwSa3Yq3w7zuzzgGU,Angrboda Palace Stage,1tqS0QsoGreskVrM4jbfMz,120007.0,0.0,1.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,4,1,4,2.98e-06,0.431,0.996,0.718,0.115,-8.58,0.045,0.535,150.11
1c1nOCwSa3Yq3w7zuzzgGU,Logi Boss,2Ch44vxrbstJ1RGUSMW1cc,96001.0,0.0,1.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,0,1,4,0.0163,0.487,0.992,0.885,0.181,-7.235,0.0508,0.614,140.052
1c1nOCwSa3Yq3w7zuzzgGU,Ygdrassil Corp Stage,5D3NBBukHs1gqzRk9MFZee,156213.0,0.0,1.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,2,1,4,0.0207,0.721,0.85,0.301,0.135,-9.785,0.0326,0.731,120.022
1c1nOCwSa3Yq3w7zuzzgGU,Muspelheim Warehouse Stage,0mF94dZ3cmidAx2Hnf1TIo,128001.0,0.0,1.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,11,1,4,4.07e-05,0.488,0.979,0.776,0.135,-8.77,0.0427,0.836,135.013
1c1nOCwSa3Yq3w7zuzzgGU,Ymir Boss,2ovUwChE1tnmDU9OVk1iqi,104020.0,0.0,0.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,2,1,4,0.0013,0.552,0.948,0.855,0.119,-10.004,0.0314,0.702,120.001
1c1nOCwSa3Yq3w7zuzzgGU,Midgard Sky City Stage,6dGhd9ysmwtekER2VbEoX9,130587.0,0.0,0.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,2,1,4,0.000103,0.512,0.987,0.772,0.105,-8.862,0.0543,0.783,139.98
1c1nOCwSa3Yq3w7zuzzgGU,Veorfolnir Boss,2WxN1Fj5HNUM2CT9T9CHtZ,97855.0,0.0,0.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,1,1,4,0.000205,0.522,0.964,0.677,0.0752,-8.633,0.0416,0.627,130.016
1c1nOCwSa3Yq3w7zuzzgGU,Nidhogg Boss,2qfxmCZLIn9ZWY3m1uc2DI,93702.0,0.0,0.0,album,Tyr: Chains of Valhalla (Original Soundtrack),0gnorocR4LnpdP9lAAivPY,2018-05-08,5.0,8,1,4,1.78e-05,0.565,0.992,0.47,0.33,-8.577,0.0454,0.714,135.029
0qc4X567Fs1DUbQ7bS2XSJ,Кукла колдуна,2DYzsMQpO7xOw7b3JwyIWP,202040.0,0.0,58.0,album,Акустический альбом,56dGVHgkRzOfEmWDA1W0ov,1998-08-05,58.0,2,0,4,0.0259,0.386,0.796,0.0,0.124,-4.76,0.0413,0.635,148.6
0qc4X567Fs1DUbQ7bS2XSJ,Прыгну со скалы,4sIIHmcTHgi8gezH2ShNxl,190506.0,0.0,55.0,album,Акустический альбом,56dGVHgkRzOfEmWDA1W0ov,1998-08-05,58.0,9,0,4,0.249,0.304,0.764,0.0,0.263,-5.602,0.0634,0.353,151.98
0qc4X567Fs1DUbQ7bS2XSJ,Лесник,5Up1zgINR90lkp1EWx79kF,191791.0,0.0,55.0,album,"Лучшее, часть 1",6bPuv4FhnD1AQRgC2TIUU7,2017-02-28,56.0,9,0,4,0.00143,0.29,0.906,0.161,0.0543,-3.767,0.076,0.559,172.828
0qc4X567Fs1DUbQ7bS2XSJ,Проклятый старый дом,2XNbgr5v75ZlBEM6ZeZWMn,257013.0,0.0,54.0,album,Как в старой сказке,6t2zYwcNcdIOoogsSytu1H,2001,52.0,11,0,4,0.0563,0.645,0.78,1.96e-05,0.083,-7.601,0.0358,0.312,115.66
0qc4X567Fs1DUbQ7bS2XSJ,Танец злобного гения,6xYs0FAvS69A9wnLHv1GB8,236013.0,0.0,53.0,album,Театръ демона,675aIniOj0an8I1AWyoSeR,2010-09-03,50.0,11,0,4,0.461,0.659,0.708,0.0,0.306,-6.326,0.0399,0.42,134.044
0qc4X567Fs1DUbQ7bS2XSJ,Мёртвый анархист,5OMUSa1Ns0HDoixPA2pCKN,247706.0,0.0,51.0,album,"Жаль, нет ружья!",5EoUlENdLDUD4oasP7hoW8,2002,49.0,9,0,4,0.0283,0.604,0.948,0.0,0.415,-5.817,0.207,0.226,125.062
0qc4X567Fs1DUbQ7bS2XSJ,Камнем по голове,17wyLLtK46mI8H6xz8qtU3,157867.0,0.0,50.0,album,Камнем по голове,4xTAyz6fCGXWbT3PywmAAl,1996-09-02,52.0,9,0,4,0.567,0.558,0.592,0.0,0.248,-7.88,0.0437,0.556,82.649
0qc4X567Fs1DUbQ7bS2XSJ,Ром,2X5JDxhehRkWj6G3RZX73j,161120.0,0.0,50.0,album,Продавец кошмаров,5noeasR3ODiHaIR175wmDv,2006-09-04,53.0,11,0,4,0.0342,0.582,0.94,0.0,0.343,-3.848,0.0969,0.782,145.992
0qc4X567Fs1DUbQ7bS2XSJ,Марионетки,1tIdfPm6D8QzT5aXTjwexu,216000.0,0.0,48.0,album,Продавец кошмаров,5noeasR3ODiHaIR175wmDv,2006-09-04,53.0,2,1,4,0.0109,0.554,0.955,0.000488,0.109,-4.388,0.0478,0.732,154.943
0qc4X567Fs1DUbQ7bS2XSJ,Ели мясо мужики,1A3h55AnN9jm25aA7z1x4I,137586.0,0.0,48.0,album,"Лучшее, часть 1",6bPuv4FhnD1AQRgC2TIUU7,2017-02-28,56.0,9,0,4,0.00254,0.25,0.744,0.0,0.0892,-6.385,0.0626,0.504,167.746
7tYkqdReko029K7zpFkxU4,Часть 1.1 - Классика русского рассказа № 2,52dIEMvTKJCzoFpr8Bt6Ns,156900.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,7,1,3,0.923,0.527,0.167,0.000106,0.235,-16.916,0.0784,0.089,66.064
7tYkqdReko029K7zpFkxU4,Часть 68.2 - Классика русского рассказа № 2,00WQh9VqkfKmAyShM6ebNP,102700.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,4,0,4,0.67,0.633,0.386,0.0,0.0737,-12.661,0.934,0.522,174.212
7tYkqdReko029K7zpFkxU4,Часть 1.2 & Часть 2.1 - Классика русского рассказа № 2,034BJXOkIdxMdW5slnHPAh,101265.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,1,1,4,0.88,0.738,0.28,0.0,0.141,-16.447,0.948,0.499,80.826
7tYkqdReko029K7zpFkxU4,Часть 2.3 - Классика русского рассказа № 2,5YrPro6PdEfzNtcVDhrYpo,98000.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,2,1,4,0.859,0.708,0.184,0.0,0.228,-16.812,0.831,0.656,82.429
7tYkqdReko029K7zpFkxU4,Часть 2.2 - Классика русского рассказа № 2,3RBsDqsEVYlwHgdecnZGap,102700.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,2,1,4,0.891,0.717,0.212,0.0,0.349,-16.968,0.947,0.596,125.805
7tYkqdReko029K7zpFkxU4,Часть 10.2 - Классика русского рассказа № 2,6yNgvtkBid0jjV9U2TfKeK,105000.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,0,1,4,0.895,0.754,0.154,4.32e-06,0.159,-19.337,0.95,0.411,95.33
7tYkqdReko029K7zpFkxU4,Часть 9.2 - Классика русского рассказа № 2,66IUPXELSPG0Aim3kLsvRt,106200.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,8,1,5,0.849,0.708,0.313,0.0,0.516,-14.827,0.941,0.704,116.518
7tYkqdReko029K7zpFkxU4,Часть 8.2 & Часть 9.1 - Классика русского рассказа № 2,45CA8mkEWJHq0h2SV698dR,151726.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,7,1,4,0.896,0.699,0.243,0.0,0.249,-17.253,0.921,0.518,81.363
7tYkqdReko029K7zpFkxU4,Часть 7.3 & Часть 8.1 - Классика русского рассказа № 2,7zQANCHNTVDst0hKNHKHP0,270816.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,7,1,4,0.853,0.545,0.322,0.0,0.243,-15.708,0.917,0.43,85.905
7tYkqdReko029K7zpFkxU4,Часть 7.2 - Классика русского рассказа № 2,0Zyc0vCs9vfVHq60VqnGtE,99800.0,1.0,0.0,album,Классика русского рассказа № 2,2d0gBlwmS3Xr7j2V0D0guE,2005,0.0,8,1,1,0.593,0.686,0.174,0.0,0.185,-17.17,0.574,0.326,128.479
4OXVjz9BARB2MwT6sdx8JE,Я-Вселенная,1vEFJMAJCCfm3B8imxH8Ha,196226.0,0.0,6.0,album,Спазмы рока,28tVBP8rDTC3eLMVzOAZ5m,2001-04-19,5.0,8,1,4,0.0322,0.639,0.746,0.0,0.138,-8.656,0.0679,0.388,120.022
4OXVjz9BARB2MwT6sdx8JE,Ритуал сожжения кукол,3A1hdUPLyesFyU3Hc1a8ZG,247453.0,0.0,4.0,album,Восемь женщин на радуге,3XCE0DFw3NkkTXcIXQUBUG,2005-04-19,6.0,2,0,4,0.0125,0.519,0.88,0.0,0.117,-6.528,0.069,0.401,140.004
4OXVjz9BARB2MwT6sdx8JE,"Прёт? Так, при!",6QmFIf9bdOuKKiorJBzlXI,230560.0,0.0,4.0,album,Механическая балерина,0AoYg8ddVNIoismWBYv7jp,2010-04-19,6.0,1,1,4,0.000334,0.649,0.829,0.00259,0.0897,-7.058,0.0667,0.38,140.022
4OXVjz9BARB2MwT6sdx8JE,Не грусти и так хуёво,3FyV0cInxjMcDS8gsC2Xdu,84920.0,1.0,3.0,album,Дурацкие книжки,63sm3EX7I90qTqXEFBcUdT,1998-04-19,4.0,10,0,4,0.91,0.516,0.348,0.805,0.108,-16.343,0.0566,0.776,132.128
4OXVjz9BARB2MwT6sdx8JE,Млечная депрессия,1rz9JMtcBN2hpV74Be9KPq,216106.0,1.0,3.0,album,Московская ярмарка удовольствий,0wzOwUeEa3fVPI77pJRK8E,2009-04-19,5.0,5,1,4,0.533,0.478,0.768,0.0,0.237,-7.562,0.0479,0.31,139.939
4OXVjz9BARB2MwT6sdx8JE,Любовь из стекла,5tAN9VCFIKWTvZA0Sze5Sa,215613.0,0.0,3.0,album,Московская ярмарка удовольствий,0wzOwUeEa3fVPI77pJRK8E,2009-04-19,5.0,5,1,4,0.151,0.178,0.589,2.33e-06,0.134,-8.174,0.036,0.368,138.929
4OXVjz9BARB2MwT6sdx8JE,Механическая балерина,0c5XAAHXylEiiNYxdPfaIG,221946.0,0.0,2.0,album,Механическая балерина,0AoYg8ddVNIoismWBYv7jp,2010-04-19,6.0,7,0,4,0.0163,0.563,0.908,0.0,0.0784,-4.431,0.0726,0.553,104.984
4OXVjz9BARB2MwT6sdx8JE,Топливо-жизнь,5qUfLgcZyZ2fY7LCZkYuhe,225546.0,0.0,2.0,album,Топливо,0frmw2fWFkFtuoeobgciN8,2010-04-19,4.0,2,0,4,0.00107,0.364,0.783,0.000198,0.15,-1.455,0.04,0.248,125.016
4OXVjz9BARB2MwT6sdx8JE,Лечебница,1GutMbAktYXn7tjd1B7HZe,119333.0,0.0,2.0,album,Злорадостная опухоль,4Q4riSrf2rdfmY6EllfbRp,1999-04-19,2.0,0,0,4,0.258,0.586,0.464,0.0,0.119,-7.826,0.0313,0.7,89.856
4OXVjz9BARB2MwT6sdx8JE,Девочка с чёрными бантиками,1zqJ9OYIfKLXs9yCRVem1g,235120.0,0.0,2.0,album,Московская ярмарка удовольствий,0wzOwUeEa3fVPI77pJRK8E,2009-04-19,5.0,2,0,4,0.0157,0.682,0.82,0.000145,0.404,-8.641,0.034,0.666,100.015
0YMFQZ6CO0v8lm9rc2sFJ3,И вновь продолжается бой,3cF0uDBkxIdr4VhC181qPM,225426.0,0.0,35.0,album,"Пусть песни расскажут, какими мы были",6TEsNodIqZzXezaN2pC4EM,2016-04-04,31.0,0,0,4,0.613,0.533,0.593,0.00165,0.255,-12.305,0.062,0.547,129.082
0YMFQZ6CO0v8lm9rc2sFJ3,Где-то далеко,3sESsfIwaYm3mV4IaEHZYK,167466.0,0.0,30.0,album,17 мгновений весны,4JoJDzdAYyRJC1zllU2sIE,2015-03-26,31.0,9,0,4,0.846,0.275,0.385,0.0399,0.0849,-11.35,0.0336,0.452,137.134
0YMFQZ6CO0v8lm9rc2sFJ3,Не думай о секундах свысока,6BdeHAzJY0YbUQfRKeBe1H,175720.0,0.0,25.0,album,17 мгновений весны,4JoJDzdAYyRJC1zllU2sIE,2015-03-26,31.0,0,0,3,0.666,0.343,0.498,0.000121,0.311,-8.594,0.0397,0.588,121.628
0YMFQZ6CO0v8lm9rc2sFJ3,А у нас во дворе,0idtHw1DRbfIkDZAM9QCGb,131693.0,0.0,16.0,album,"Пока я помню, я живу",1N4pbVidW5mgmDkJgSlHTD,2013,16.0,7,0,4,0.888,0.573,0.475,0.0,0.229,-6.187,0.0427,0.905,129.471
0YMFQZ6CO0v8lm9rc2sFJ3,День Победы,6v5ls3D1TEytoB9jKn4YGj,232546.0,0.0,15.0,album,Этот День Победы!,0NZluMtyZxkoSCWM8XN6x7,2014,15.0,10,0,4,0.564,0.456,0.788,0.0161,0.376,-7.28,0.0895,0.543,120.115
0YMFQZ6CO0v8lm9rc2sFJ3,Песенка фронтового шофёра,4qHGnz6aHfBIVhkh8AZ5nD,127546.0,0.0,14.0,album,Как служил солдат,4gCUG5Xthprf8Jym9EO1wp,2014,12.0,10,0,4,0.79,0.661,0.723,0.000128,0.4,-9.018,0.285,0.894,124.984
0YMFQZ6CO0v8lm9rc2sFJ3,Доченька,127MlEqdAZeMyVR4c8Cd6k,289160.0,0.0,13.0,album,"Пока я помню, я живу",1N4pbVidW5mgmDkJgSlHTD,2013,16.0,2,0,4,0.877,0.501,0.314,0.000659,0.216,-12.074,0.0334,0.336,106.863
0YMFQZ6CO0v8lm9rc2sFJ3,Мгновения,4JUF5qN2HL4S4yMUIYa9wq,176547.0,0.0,12.0,compilation,Песни из кинофильмов (часть 1-я),2AQEZwWYAvqeDAda6ARGz6,2013-05-22,31.0,0,0,4,0.72,0.251,0.439,0.000403,0.309,-10.83,0.0454,0.555,80.111
0YMFQZ6CO0v8lm9rc2sFJ3,Пусть всегда будет солнце,4FnQq9Cs9q0uiuSWzmIi1I,184229.0,0.0,10.0,album,Патриотические песни (Антология 1963),2N4y5nYeNFtYpvE7CiWWsH,1963-07-15,8.0,5,1,4,0.914,0.59,0.341,0.0,0.161,-6.685,0.0297,0.555,115.137
0YMFQZ6CO0v8lm9rc2sFJ3,И вновь продолжается бой!,6ZgwNERjKEM5ZjawgtU5Kt,226413.0,0.0,10.0,album,Этот День Победы!,0NZluMtyZxkoSCWM8XN6x7,2014,15.0,8,1,4,0.679,0.494,0.8,0.00331,0.219,-7.985,0.0682,0.471,130.341
4W4XLF8i9cHVqwASg8Kqv6,Лирика,2cMPBRVDmZL48phGwYWXPE,260266.0,1.0,52.0,album,Нажми на Газ,7qgfNdyugR861SQ7OXUiDO,1997-01-01,50.0,4,0,4,0.0661,0.539,0.478,3.11e-06,0.14,-10.641,0.0574,0.386,149.108
4W4XLF8i9cHVqwASg8Kqv6,Туман,3t32EmK8F1TFah03ZjoLma,223706.0,0.0,50.0,album,Газовая атака,7k5qvitxgzufAzKBnFELDW,1997,50.0,5,0,4,0.063,0.575,0.849,0.0,0.157,-8.961,0.0585,0.944,159.946
4W4XLF8i9cHVqwASg8Kqv6,Бомж,6HlfWF8telyopNP9PJeiMa,212880.0,1.0,47.0,album,"Гуляй, мужик",34wOrhC9n0GrTBN8AhSPQx,1997-01-01,43.0,9,0,4,0.695,0.861,0.432,0.0,0.225,-10.983,0.0579,0.969,132.928
4W4XLF8i9cHVqwASg8Kqv6,30 лет,5PItRduxrNZ87MqiuzcP2v,249066.0,0.0,46.0,album,Газовая атака,7k5qvitxgzufAzKBnFELDW,1997,50.0,2,1,4,0.222,0.685,0.744,0.0,0.725,-10.93,0.0918,0.891,151.253
4W4XLF8i9cHVqwASg8Kqv6,Пора домой,1fGeSJtuJe3ckNHV7nFdRy,234400.0,1.0,46.0,album,Наркологический Университет Миллионов,7I2DnHmuxMEBKBRXG1hAjr,1997,43.0,11,0,4,0.00735,0.56,0.78,0.0,0.0847,-9.271,0.0451,0.841,160.049
4W4XLF8i9cHVqwASg8Kqv6,Демобилизация,6TNi3a9DixbFmIlbveBqPR,234146.0,0.0,45.0,album,Восставший из ада,0l9bacA2cVg0cBSpPKAMfS,1997,44.0,11,0,4,0.00108,0.621,0.948,5.63e-05,0.0797,-5.298,0.043,0.75,101.973
4W4XLF8i9cHVqwASg8Kqv6,Лирика - Club Remix,3fRAaagABjNyEaosiqC3Pu,260806.0,0.0,42.0,single,Лирика (Club Remix),3d1SKDCqTKc3FEv1QCz8SA,2016-12-15,37.0,6,0,4,0.27,0.704,0.882,0.00201,0.178,-5.184,0.0368,0.663,121.96
4W4XLF8i9cHVqwASg8Kqv6,Колхозный панк,3f1t6TV05zJbdFLXpTVlaY,217600.0,1.0,42.0,album,Колхозный панк,56FDnQgsiJMhGbyOTwW7s4,1997-01-01,42.0,9,0,4,0.01,0.599,0.794,1.14e-06,0.0495,-7.994,0.0407,0.971,108.678
4W4XLF8i9cHVqwASg8Kqv6,Твой звонок,5beu158AHakw18A5rowUv2,306560.0,0.0,39.0,album,Газовая атака,7k5qvitxgzufAzKBnFELDW,1997,50.0,2,1,4,0.23,0.542,0.651,1.56e-05,0.257,-11.309,0.0443,0.218,143.969
4W4XLF8i9cHVqwASg8Kqv6,Дурак,1zxVmhtTFRtGzI5aJkvo4f,202693.0,1.0,39.0,album,Нажми на Газ,7qgfNdyugR861SQ7OXUiDO,1997-01-01,50.0,9,0,4,0.00294,0.649,0.697,0.0,0.106,-11.262,0.0309,0.946,97.568
3tYzkTZtYt5dGBSrAnWpX0,Крылья,6dbSNKrEyT6rYMGiDdIOBa,225973.0,0.0,51.0,album,Крылья,0Mbm5cETzYWZfUFk05BD3p,1997-01-01,49.0,4,1,1,0.743,0.349,0.161,0.00217,0.109,-15.637,0.0354,0.31,94.88
3tYzkTZtYt5dGBSrAnWpX0,Skovannye odnoy tsep'ju,1LMpt3eI40KOudJ4WwldLD,256033.0,0.0,49.0,album,Legendy russkogo roka: Nautilus Pompilius,4EhJJcbhUPc56qVXU85Oe0,1996-06-01,50.0,10,0,4,0.601,0.671,0.7,0.0,0.589,-10.773,0.189,0.306,118.681
3tYzkTZtYt5dGBSrAnWpX0,Progulki po vode,3NFRpCSBDwlScOgT2BYy1k,224206.0,0.0,45.0,album,Legendy russkogo roka: Nautilus Pompilius,4EhJJcbhUPc56qVXU85Oe0,1996-06-01,50.0,4,0,4,0.536,0.362,0.412,0.0,0.219,-12.115,0.0516,0.365,84.932
3tYzkTZtYt5dGBSrAnWpX0,Последнее письмо (Гудбай Америка),4K5XNMeoQgV2YZhDlXUPfj,216873.0,0.0,46.0,album,Золотой век,34Ht9lCi4XtwvvHeda2KLQ,2015-12-18,46.0,0,1,4,0.627,0.336,0.764,0.0281,0.464,-10.895,0.0791,0.208,170.261
3tYzkTZtYt5dGBSrAnWpX0,Черные птицы,2grxeknml9v984gaduQnLM,203506.0,0.0,45.0,album,Наугад,5cCNmD1fizmQJGdhQBpal1,1994-01-01,41.0,4,1,4,0.263,0.649,0.6,5.98e-05,0.133,-10.179,0.0368,0.837,123.438
3tYzkTZtYt5dGBSrAnWpX0,Матерь богов,2TMzld5gGeCqTSfl3Hbd6r,267613.0,0.0,44.0,album,Атлантида,2ADnIld92vwVc0gElAhjF9,2002-01-01,40.0,2,1,4,0.000508,0.524,0.887,0.605,0.116,-13.716,0.044,0.669,103.021
3tYzkTZtYt5dGBSrAnWpX0,Dykhanie,388IqA7mAim95Oxk33AQYZ,219602.0,0.0,44.0,album,Legendy russkogo roka: Nautilus Pompilius,4EhJJcbhUPc56qVXU85Oe0,1996-06-01,50.0,11,0,4,0.362,0.716,0.501,0.0,0.0987,-13.287,0.0263,0.894,107.905
3tYzkTZtYt5dGBSrAnWpX0,Зверь,3jMMAhskaGatu3l1Ee8acm,385293.0,0.0,42.0,album,Титаник,7xdUdDSICvROZuci4wZ2dm,1994-01-01,42.0,11,0,4,0.0814,0.549,0.556,0.0514,0.167,-12.81,0.0334,0.506,120.047
3tYzkTZtYt5dGBSrAnWpX0,Одинокая птица,59mH3w0q3WfeQqO4vgmAZN,288640.0,0.0,41.0,album,Крылья,0Mbm5cETzYWZfUFk05BD3p,1997-01-01,49.0,0,1,4,0.712,0.71,0.371,2.28e-06,0.0842,-16.14,0.03,0.316,111.905
3tYzkTZtYt5dGBSrAnWpX0,На берегу безымянной реки,58DIRbFF6vkcwc9c2bnr5W,254466.0,0.0,41.0,album,Чужая земля,4Fagn2nXrUFpi5tsoF9M0S,1991-01-01,45.0,0,1,4,0.537,0.591,0.832,0.0249,0.175,-7.571,0.0306,0.767,111.799
756Li3sKcK4EdDiniLPqRl,Twin Peaks Twist,6ORuHaU0JoaI2SpdbwmNSo,203333.0,0.0,35.0,album,Heretic Channel,0TTC3ZnQ8BWvUGkMIiQ3Gl,2009-09-27,33.0,5,1,4,0.787,0.561,0.334,0.161,0.146,-9.387,0.238,0.312,172.146
756Li3sKcK4EdDiniLPqRl,Magneto,6QpUKeuW5YxcQ5m3r9lwBl,170160.0,0.0,34.0,album,The Incredible Crocotiger,3j7XTxpkvKB3bkkkLQmP5P,2015-06-12,34.0,11,0,4,0.14,0.343,0.955,0.269,0.0874,-3.309,0.0403,0.704,169.9
756Li3sKcK4EdDiniLPqRl,Popcorno Revenge,2Ix5WVkZhrljeTTiKDPUcP,154000.0,0.0,32.0,album,Surf Riders from the Swamp Lagoon,1PvhsuI9Rp7UA0Y4aFaeGp,2012-06-01,33.0,0,0,4,0.123,0.42,0.929,0.907,0.0842,-3.71,0.0404,0.873,158.208
756Li3sKcK4EdDiniLPqRl,Surf De L'amour,08qSIeJEOg3aQaDN4xii9C,165720.0,0.0,29.0,album,Taste the Blood of Guitaracula,36Zg5IWSFPezDutbYpwrfB,2018-01-13,28.0,8,0,4,0.455,0.373,0.682,0.606,0.174,-4.506,0.0297,0.78,151.171
