,artist_spotify_id,name,spotify_id,duration_ms,explicit,popularity,album_type,album_name,album_spotify_id,release_date,album_popularity
1452,3oll0YA2yv7xQUaUccPHng,Ты моей никогда не будешь (Radio Edit),3xa260vQlNguvb4ggzjEP5,248019.0,0.0,21.0,album,Зовут тебя красивым именем,5Xdx7PYsnNr2RWa6MzkVsc,2016-02-25,23.0
1453,3oll0YA2yv7xQUaUccPHng,Танцуй моя любовь,3P6wk1DLBmMvxQ3AbjAG8w,253274.0,0.0,20.0,single,Танцуй моя любовь,0DPZM02LPyRs3oJJ9S0oeJ,2019-06-03,15.0
1454,32VVkKJxzUokpabyVurd7V,Urizen,0Lq19AIaf50zTXpO64Ff8R,708115.0,0.0,6.0,album,The Four Zoas,62DwOKYP3yTxTwFjIbYOW3,2020-06-05,9.0
1455,32VVkKJxzUokpabyVurd7V,Tharmas,1EX96VxGshDiIO3ZSnWLCp,509770.0,0.0,4.0,album,The Four Zoas,62DwOKYP3yTxTwFjIbYOW3,2020-06-05,9.0
1456,32VVkKJxzUokpabyVurd7V,Beulah,3QrNa5pfBsqXi84LDibrnf,327447.0,0.0,4.0,album,The Four Zoas,62DwOKYP3yTxTwFjIbYOW3,2020-06-05,9.0
1457,32VVkKJxzUokpabyVurd7V,Luvah,2UeZCsk0d7P1wIG0SHRNk4,524724.0,0.0,3.0,album,The Four Zoas,62DwOKYP3yTxTwFjIbYOW3,2020-06-05,9.0
1458,32VVkKJxzUokpabyVurd7V,Urthona,3KE4g3fzlR1tay2YZOTkFe,359178.0,0.0,3.0,album,The Four Zoas,62DwOKYP3yTxTwFjIbYOW3,2020-06-05,9.0
1459,32VVkKJxzUokpabyVurd7V,Kidish Hail,6rL3lIhaxJjmdx2aRCcOBD,525320.0,0.0,1.0,album,Fitful Slumber until 5 A.M.,6e6d5MWUp91v9r5c8LX8j1,2015-03-01,1.0
1460,32VVkKJxzUokpabyVurd7V,Watching the Moon Rise,51Uv9Vm1QA52pVi1sptlzx,216163.0,0.0,3.0,album,Hollow Moon,2kXjIXbA0YezXcx8Bd3Hej,2018-10-26,6.0
1461,32VVkKJxzUokpabyVurd7V,Her Eyes Sparkled in a Strange Way,2FO8qkPxkOriR9CfVU6Njl,414542.0,0.0,2.0,album,SADA,4fPjkftS6kQPZFcj3ifYwb,2020-02-01,5.0
1462,32VVkKJxzUokpabyVurd7V,The Emanation of the Giant Albion,1iF3svMViGud2kXjxx0ghm,1262791.0,0.0,2.0,album,The Four Zoas,62DwOKYP3yTxTwFjIbYOW3,2020-06-05,9.0
1463,32VVkKJxzUokpabyVurd7V,Uwasa No Onna,0cBslTG79lczhhHujn0ITN,440227.0,0.0,2.0,album,SADA,4fPjkftS6kQPZFcj3ifYwb,2020-02-01,5.0
1464,37UACiDcdzEYii0iU0QpAf,La Bebe,5m6ibYSOLsx18zxTkPpj6H,230295.0,0.0,58.0,single,La Bebe,2CdCz35sJ8F6H5aC6ldQ6B,2019-12-18,53.0
1465,37UACiDcdzEYii0iU0QpAf,Amaneci Contento,6J7eGnU2ccuwac6P4YmOcy,239480.0,0.0,50.0,album,"Exito, Vol 1",17WPljPwx1adeqpsyeKPVy,2018-09-20,52.0
1466,37UACiDcdzEYii0iU0QpAf,Tu Eres Duro Por Tu Casa - Remix,6jsivlh92jvLfF5EcQThXb,314697.0,1.0,49.0,single,Tu Eres Duro Por Tu Casa,3f3uwMOD6OPbyrlGA26hAe,2020-07-25,44.0
1467,37UACiDcdzEYii0iU0QpAf,Papa Dios Me Dijo,6E77ppZLfCPdrfbIK2KLI8,212840.0,0.0,49.0,album,"Exito, Vol 1",17WPljPwx1adeqpsyeKPVy,2018-09-20,52.0
1468,37UACiDcdzEYii0iU0QpAf,Dame Banda,3lSjcTblaKRbx4aHWXMWCH,244000.0,0.0,47.0,single,Dame Banda,0zWhcbOWypi73MGX85OpkK,2019-06-21,42.0
1469,37UACiDcdzEYii0iU0QpAf,Real Guerrero,5hj6i8wM8jm2f5uWlCxw6I,220800.0,0.0,46.0,single,Real Guerrero,6tutUVZPLefsUxBHqSo3P5,2018-09-20,41.0
1470,37UACiDcdzEYii0iU0QpAf,Bum Bam Ven - Remix,7u3QrlRfJChzwic9Hoimiq,230000.0,0.0,44.0,single,Bum Bam Ven (Remix),4LTrtFWbK563S7QVD9Zxz9,2018-05-16,39.0
1471,37UACiDcdzEYii0iU0QpAf,De Amor Nadie Se Muere,52eBBUJW8E0aRgKmSWoA05,228466.0,0.0,44.0,album,"Exito, Vol 1",17WPljPwx1adeqpsyeKPVy,2018-09-20,52.0
1472,37UACiDcdzEYii0iU0QpAf,Dicen,66e9wHBpIiG61NOql6hvMx,265391.0,0.0,41.0,single,Dicen,0JAbmdNGfTnKmNdjae2uS0,2020-10-13,36.0
1473,37UACiDcdzEYii0iU0QpAf,Pa que le de,5bgxEULtqVqG80xFk0r4xr,312607.0,0.0,41.0,single,Pa Que Le De,4SbhN8opSSp4uWJmy4dVA4,2020-07-10,36.0
1474,6inToLzPvkQN3AcOTGWHm0,ДЖЕДАИ,01nbzlp0XwqUabzKHlKpW0,211813.0,1.0,32.0,album,Сила ума,0OjRoMb2ZV5TjyUu6I92qI,2002,30.0
1475,6inToLzPvkQN3AcOTGWHm0,Плюю я,5DMpyEWphkh4uQgaFlzg57,174733.0,1.0,32.0,album,Смерть на рэйве,7zpTVzVi3EPNjDBORc879r,1999,29.0
1476,6inToLzPvkQN3AcOTGWHm0,Данила блюз,39Prs1Pjx1n6r4FRZWBLHq,225000.0,0.0,27.0,album,Капитализм 00,5O9wLNh6V90CsXIqWgLIco,2000,25.0
1477,6inToLzPvkQN3AcOTGWHm0,Сила ума,6miS9T7XG7u1LldsLqWmPR,256706.0,1.0,17.0,album,Сила ума,0OjRoMb2ZV5TjyUu6I92qI,2002,30.0
1478,6inToLzPvkQN3AcOTGWHm0,Замучили гады,7Fk7R8eZ0zLyf7whbVDwf3,149480.0,1.0,14.0,album,Смерть на рэйве,7zpTVzVi3EPNjDBORc879r,1999,29.0
1479,6inToLzPvkQN3AcOTGWHm0,INOSTR,0V26ZarMqJaOK1YUNGtwTx,242853.0,1.0,14.0,album,Сила ума,0OjRoMb2ZV5TjyUu6I92qI,2002,30.0
1480,6inToLzPvkQN3AcOTGWHm0,ВОТ ТАК Я РАЗВЛЕКАЮСЬ!,6Up5zeNJna5cbPoiWSTxga,219026.0,1.0,13.0,album,Сила ума,0OjRoMb2ZV5TjyUu6I92qI,2002,30.0
1481,6inToLzPvkQN3AcOTGWHm0,GET DOWN,62NNgaspg6adoxfa5YvfIL,192760.0,1.0,13.0,album,Сила ума,0OjRoMb2ZV5TjyUu6I92qI,2002,30.0
1482,6inToLzPvkQN3AcOTGWHm0,I HATE THIS FUCKING WORLD (ШКОЛЬНИЧКИ),7rhZ0YMEMfDStJWyzYjSMS,206933.0,1.0,12.0,album,Сила ума,0OjRoMb2ZV5TjyUu6I92qI,2002,30.0
1483,6inToLzPvkQN3AcOTGWHm0,Vasin рэп,03HUbhRuGjKvd1XFj0zXHf,222346.0,0.0,12.0,album,Капитализм 00,5O9wLNh6V90CsXIqWgLIco,2000,25.0
1484,6X3QjCYg5HcTwO5FPVQj0J,Sinking,7FQpAFyAyYaQV3cVJ2Ce0x,341104.0,0.0,45.0,single,Sinking EP,0Bf0loZ2fNv7DEEgbl2Gri,2019-12-16,41.0
1485,6X3QjCYg5HcTwO5FPVQj0J,Proud feat. Tiffanie Malvo - Enei Remix,6VAn8Mro4VqbreBe7nyZ2F,242727.0,0.0,43.0,album,Champion Ep [RELOADED],2ZZE6tlNXMRPSgqlt5zW5B,2018-08-06,39.0
1486,6X3QjCYg5HcTwO5FPVQj0J,Runnin - Original Mix,3hOXfnyYiJCNBeu60RmxuT,303748.0,0.0,41.0,album,Machines,46Wxr78Hm7I4DdrKYH0400,2012-11-12,37.0
1487,6X3QjCYg5HcTwO5FPVQj0J,Overthinking,05IkDPJQiCT8zc2IfWhif9,251384.0,0.0,41.0,single,Inside The Box EP,19cpVR6Z8saRUSt5Q4q7gS,2015-06-15,36.0
1488,6X3QjCYg5HcTwO5FPVQj0J,Just One Look feat. Charli Brix,1gTSjJ5IJeYHeHUHJTs4eT,304924.0,0.0,39.0,album,Rituals,6WFf8Az3ApPP0M1PbMeW5n,2015-12-04,36.0
1489,6X3QjCYg5HcTwO5FPVQj0J,Fame,3d2nqaWnLXIBrnswpqxvKK,282056.0,0.0,36.0,single,Fame,08Rdg5CVjgZAUlWSRCxwwy,2020-06-09,31.0
1490,6X3QjCYg5HcTwO5FPVQj0J,Widowed,1aW4SHEevyMd0EH6JTdpHQ,312558.0,0.0,35.0,single,Widowed,10JPiTSL1mZzeoJvGbhh7i,2019-07-04,30.0
1491,6X3QjCYg5HcTwO5FPVQj0J,Dark Cloud - Enei Remix,7mCJK1jOkP7XinjJah1CvA,275862.0,0.0,35.0,single,Dark Cloud (Enei Remix),14E5uFdo4xV4dd9iCVd4vD,2020-10-09,30.0
1492,6X3QjCYg5HcTwO5FPVQj0J,Organic - Enei Remix,4UvcSI7Jk08tWPjB8pTzd7,247872.0,0.0,32.0,single,Organic - Enei Remix,0X0AizUccqs8ypSk30HA60,2019-08-16,27.0
1493,6X3QjCYg5HcTwO5FPVQj0J,Voices,65xA56wh2oZPmLBsbtU9l0,301395.0,0.0,31.0,single,Voices,4r7lKnGY6H1hB7OwlYVb7G,2020-06-17,26.0
1494,5JdGGCCPo07UPcbg27cQXT,Пошлю его на…,2BrCWmiLKrLD8rpNcvpCbo,200813.0,0.0,48.0,album,Формат,5zzCO6tv0Thc1GVMwi6xyp,2005-10-10,43.0
1495,5JdGGCCPo07UPcbg27cQXT,На Титанике,5D4ziv5oZbitgC7192CCV3,232500.0,0.0,47.0,album,Раневская,2lMhgSH8tXrhQ2Fk23r9Kv,2018-05-18,44.0
1496,5JdGGCCPo07UPcbg27cQXT,Ориентация Север,3ENsNlGo6irpH8Qc4ySCqe,200400.0,0.0,46.0,album,Ориентация Север,6NJbd0ndri9mG7ECveorIO,2012-05-05,42.0
1497,5JdGGCCPo07UPcbg27cQXT,Шпилька-каблучок,6ozwXonsRud3vm5qggK6Co,196500.0,0.0,34.0,album,Анатомия,1hmf26CzVuTYZAUHayuQBA,2014-11-17,32.0
1498,5JdGGCCPo07UPcbg27cQXT,Раневская,0MkgrtOJe1A4OLZDmMmt9l,214500.0,0.0,34.0,album,Раневская,2lMhgSH8tXrhQ2Fk23r9Kv,2018-05-18,44.0
1499,5JdGGCCPo07UPcbg27cQXT,Кислород,4PT0rHPNbgtOb0RqOKm70T,170823.0,0.0,34.0,single,Кислород,0MfOriK8uaKiveajY5dhpE,2020-06-03,28.0
1500,5JdGGCCPo07UPcbg27cQXT,Шампанское,2LyUsVXW9HG3pbDF0JNqlj,158625.0,0.0,31.0,single,Шампанское,2mDQ5cGJx6VyVa0uhSvlm6,2018-12-07,25.0
1501,5JdGGCCPo07UPcbg27cQXT,Девочки балерины,78A8W36v1ONRMxpXrUgUi2,163629.0,0.0,27.0,single,Девочки балерины,46RgUtZqkatb58xOujtFma,2020-04-17,23.0
1502,5JdGGCCPo07UPcbg27cQXT,Папа,2xkYnGtRKkhuntk3CjOJK7,181463.0,0.0,27.0,single,Папа,6RUBJPbw9SRevFj4ljoKZw,2019-10-18,22.0
1503,5JdGGCCPo07UPcbg27cQXT,Ты моё море,7I5wf0tURztMJe463Ky2dS,187750.0,0.0,25.0,album,Раневская,2lMhgSH8tXrhQ2Fk23r9Kv,2018-05-18,44.0
1504,4gWwmEIuZFUTKMuYpGwgwg,Вот так,728g1IsT7VduUX48i6y8Jb,278800.0,0.0,22.0,album,Танцуем?,5on72TafhoPDLZ90EhBEBi,1998-06-11,25.0
1505,4gWwmEIuZFUTKMuYpGwgwg,Ангел дня,32CDHvYl0za2UUwry1AAVR,287866.0,0.0,22.0,album,650,0oPHbqnKEoxs31mOOnfLpr,1999-05-24,24.0
1506,4gWwmEIuZFUTKMuYpGwgwg,Лети,2zBWG8eRmZfm5OkMBTAzO8,260933.0,0.0,19.0,album,Танцуем?,5on72TafhoPDLZ90EhBEBi,1998-06-11,25.0
1507,4gWwmEIuZFUTKMuYpGwgwg,!Слушай,536aCP8lXZoNg1HPHvqJlT,272973.0,0.0,19.0,album,!Слушай,1bOlLLEWeAVIK97MDWMZfO,2018-05-22,25.0
1508,4gWwmEIuZFUTKMuYpGwgwg,Пластинки,2YK2TpPX339eDdagg2iZL7,273306.0,0.0,18.0,album,!Слушай,1bOlLLEWeAVIK97MDWMZfO,2018-05-22,25.0
1509,4gWwmEIuZFUTKMuYpGwgwg,Весна,1SkjGsDfH7hM4HA0U0jxoX,268266.0,0.0,17.0,album,650,0oPHbqnKEoxs31mOOnfLpr,1999-05-24,24.0
1510,4gWwmEIuZFUTKMuYpGwgwg,Это весна,4et5sc1uBBSmKDGOyyC10u,291760.0,0.0,15.0,album,!Слушай,1bOlLLEWeAVIK97MDWMZfO,2018-05-22,25.0
1511,4gWwmEIuZFUTKMuYpGwgwg,Звезда разлуки,6YVg7wSoVFH2YhHFZjXr6n,257266.0,0.0,15.0,album,Танцуем?,5on72TafhoPDLZ90EhBEBi,1998-06-11,25.0
1512,4gWwmEIuZFUTKMuYpGwgwg,Льдами,1q8RhqQeHZS7ZryxFfCIir,263426.0,0.0,14.0,album,!Слушай,1bOlLLEWeAVIK97MDWMZfO,2018-05-22,25.0
1513,4gWwmEIuZFUTKMuYpGwgwg,До тебя,339hERAIzNYvBv4R17M8zY,352000.0,0.0,14.0,album,!Слушай,1bOlLLEWeAVIK97MDWMZfO,2018-05-22,25.0
1514,7EnZGw4q2uoK2An7TTDo4Y,Жаль,5F08ExzSwhkHGVWw8KS3NV,232423.0,0.0,30.0,single,Жаль,1Rnk8b8ggjWYsCvGLv7TpZ,2020-09-11,25.0
1515,7EnZGw4q2uoK2An7TTDo4Y,Свет сердца,5TebaTdxdA2VPXxiq0DSfs,184973.0,0.0,30.0,single,Свет сердца,0zIDAEyGXL0jFp90JxRPVl,2020-05-07,25.0
1516,7EnZGw4q2uoK2An7TTDo4Y,К осени,6unWCcKKjv1HuOURkHkloG,217803.0,0.0,22.0,compilation,"The Best Of, Pt. 2 (2013-2019)",0ZDiYBeMSgOm61m4ppbjK0,2019-10-25,18.0
1517,7EnZGw4q2uoK2An7TTDo4Y,Киты,3tiVrMgJDJlBHoK1ZxOVyT,128000.0,0.0,21.0,single,Киты,57U9JNXm5yGlp6TRoDKUpx,2019-04-05,16.0
1518,7EnZGw4q2uoK2An7TTDo4Y,Облака,7GfppMf29a95wxLcBGLsrP,194706.0,0.0,20.0,album,Сансара,01q9npvDNCq9PA5S1leT7y,2012-01-25,17.0
1519,7EnZGw4q2uoK2An7TTDo4Y,Ему Не Взять Тебя,79KhDXGjdTwVVPzqbX8H4f,326500.0,0.0,20.0,album,Карнавала.Нет XX лет,2TMJhEUuaxYaclHmOZKFdv,2020-10-16,42.0
1520,7EnZGw4q2uoK2An7TTDo4Y,Отряд не заметил потери бойца,5hdnCbZFytvtYKxGhAbdyu,258000.0,0.0,19.0,album,Без меня. Трибьют Егора Летова,0GKpeHbSdQ5MNsAIxHURP5,2019-09-10,46.0
1521,7EnZGw4q2uoK2An7TTDo4Y,Техно,7vbyZbhmrqA7mzyJwoeqoa,203148.0,0.0,15.0,album,Мы станем лучше,4GjheCeO64UNTtYUqfLhB6,2019-04-12,18.0
1522,7EnZGw4q2uoK2An7TTDo4Y,Чёлка,3r4nakMvqz6S9MzOp3VdkD,235692.0,0.0,14.0,album,Игла,40Q30ZT3MYtbFP0vCBB567,2012-10-02,15.0
1523,7EnZGw4q2uoK2An7TTDo4Y,В любви выдох важнее вдоха,1bflpN9brVMxGCBEZqhCZs,203128.0,0.0,14.0,album,Мы станем лучше,4GjheCeO64UNTtYUqfLhB6,2019-04-12,18.0
1524,3cLEsISlZNZOGqF8PzBy8M,"Вдруг, как в сказке",74bLD1fcUs1undWV8a7X2W,154173.0,0.0,16.0,album,Вспомни детство золотое,0qrRFov2F85W3yqRpTwFA1,1995-08-10,20.0
1525,3cLEsISlZNZOGqF8PzBy8M,Милый мой ботаник,2Hm9bZ27UrcOhoxThL5ZFO,215426.0,0.0,15.0,album,Дело к ночи,0OYNrE9LrBqdtvLlunGspE,2009-01-01,13.0
1526,3cLEsISlZNZOGqF8PzBy8M,Кусочек сладкого пломбира,64DAMX8dRBgmEqGEW5Gcy8,207682.0,0.0,10.0,single,Кусочек сладкого пломбира,6U5jusHKtLtj41ohHq5CDw,2016-07-01,7.0
1527,3cLEsISlZNZOGqF8PzBy8M,Песня Винни-Пуха,0ChKWWzkCNq7WBcZyrMEX3,147666.0,0.0,12.0,album,Вспомни детство золотое,0qrRFov2F85W3yqRpTwFA1,1995-08-10,20.0
1528,3cLEsISlZNZOGqF8PzBy8M,В траве сидел кузнечик,2UmJqZcC5k2cIUYpU0wFL5,132493.0,0.0,11.0,album,Вспомни детство золотое,0qrRFov2F85W3yqRpTwFA1,1995-08-10,20.0
1529,3cLEsISlZNZOGqF8PzBy8M,Потанцуй со мной,2PYMWUyLsFCBi1ABEkyfuF,202666.0,0.0,10.0,single,Потанцуй со мной,4RWDFvq2bdvFSZp5XvuTJs,2019-10-24,7.0
1530,3cLEsISlZNZOGqF8PzBy8M,Крестики-нолики,1LiDUYVFUuLlUgBgkvcPh4,229821.0,0.0,9.0,single,Крестики-нолики,2xAjZ5n73UDn8TSU1YfppQ,2013,5.0
1531,3cLEsISlZNZOGqF8PzBy8M,Чунга-чанга,4oLIUhQQhPbYKdO8VggO4x,141000.0,0.0,8.0,album,Вспомни детство золотое,0qrRFov2F85W3yqRpTwFA1,1995-08-10,20.0
1532,3cLEsISlZNZOGqF8PzBy8M,Песня разбойников,5JFAGC3jyZe2jn1cBZS8Pm,137826.0,0.0,8.0,album,Вспомни детство золотое,0qrRFov2F85W3yqRpTwFA1,1995-08-10,20.0
1533,3cLEsISlZNZOGqF8PzBy8M,Песенка о лете,3kCdvm8nGCLpURDOzTSHGM,147826.0,0.0,7.0,album,Вспомни детство золотое,0qrRFov2F85W3yqRpTwFA1,1995-08-10,20.0
1534,0NE35oeFsLA4MgH4UTYzsE,Облаком туман,7G0Rnq26APSYIxlfpCLZMP,332250.0,0.0,10.0,single,Дыхание,338fvx07RLYMzrfOVwKSem,2012-10-27,8.0
1535,0NE35oeFsLA4MgH4UTYzsE,Ворон / Смерть - Original Mix,2n1SORuZ1FQ8T9Rj98TOpK,454804.0,0.0,7.0,album,Земля,7pYj2bR4iRj7oWqDGhYcWf,2010-02-26,8.0
1536,0NE35oeFsLA4MgH4UTYzsE,Волки Одина - Акустическая версия,10Hy3CdA3rst8R2l1XC3op,276440.0,0.0,5.0,album,Сны северного моря,1yLYOQIGx163WVMvNR5NN5,2002-04-13,7.0
1537,0NE35oeFsLA4MgH4UTYzsE,"Бегу я рысью, бегу я волком! - Original Mix",7hgstrYhLXpI1ErxSQucKm,213573.0,0.0,5.0,album,Тропою крови по воле Рода,70UCouC8lbXFS0VSQm7D0Z,2003-02-17,8.0
1538,0NE35oeFsLA4MgH4UTYzsE,Восход - Original Mix,1NrfRTTCPJLUqMLn5S7HMy,409009.0,0.0,5.0,album,Земля,7pYj2bR4iRj7oWqDGhYcWf,2010-02-26,8.0
1539,0NE35oeFsLA4MgH4UTYzsE,Время Мары - Original Mix,5lHOCX2EMx7IJJYhr72YMD,305066.0,0.0,4.0,album,Время Мары,1hKG9naQ4SodRdov2Oi7iu,2005-05-19,6.0
1540,0NE35oeFsLA4MgH4UTYzsE,"Вабить, кликать, стон глотать - Original Mix",4ddrmeasWkf42d0FIbNht6,277426.0,0.0,4.0,album,Тропою крови по воле Рода,70UCouC8lbXFS0VSQm7D0Z,2003-02-17,8.0
1541,0NE35oeFsLA4MgH4UTYzsE,Огнебога Семаргла жар! - Original Mix,55ylaOVM7UrdHBN8GJqCN7,371240.0,0.0,3.0,album,Тропою крови по воле Рода,70UCouC8lbXFS0VSQm7D0Z,2003-02-17,8.0
1542,0NE35oeFsLA4MgH4UTYzsE,Солнцестояние - Original Mix,1Q8hWiJXuE8bP0tB3xZf03,278880.0,0.0,3.0,album,Сны северного моря,1yLYOQIGx163WVMvNR5NN5,2002-04-13,7.0
1543,0NE35oeFsLA4MgH4UTYzsE,Великие тропы бессмертия - Original Mix,1biSJEci61lJjGMWgzsoWN,351840.0,0.0,3.0,album,За солнцем вслед,5uo3wH3nSkNMmSrPTal18W,2006-11-10,5.0
1544,5zyt4EesBZIyigdP8aWOH0,Kukarracha,3KAoXj2vbI40tLgS6x8uzh,256506.0,0.0,4.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1545,5zyt4EesBZIyigdP8aWOH0,Cut The Wire,6fGsMd9mrMatuGgvGEsBrk,258480.0,0.0,3.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1546,5zyt4EesBZIyigdP8aWOH0,Heroin,7MVkIpn1pIGMz72KaYPPfP,296386.0,0.0,3.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1547,5zyt4EesBZIyigdP8aWOH0,Nightrider,3MltHznQydrzWgpS9f4iDR,216880.0,0.0,3.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1548,5zyt4EesBZIyigdP8aWOH0,It'll Be Ok,02Mu9NbNipEnyIePiEQ5Nm,256106.0,0.0,3.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1549,5zyt4EesBZIyigdP8aWOH0,Tonight,1fL81Q9TCXBDYdTIupln1Y,359373.0,0.0,2.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1550,5zyt4EesBZIyigdP8aWOH0,Head Shooter,54HcFNyzkW7TBEuNLoWNec,211253.0,0.0,2.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1551,5zyt4EesBZIyigdP8aWOH0,Stranger's Song,4pb4NWUFjejzD3QUVqiKUD,251840.0,0.0,2.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1552,5zyt4EesBZIyigdP8aWOH0,Troubled Love,66Stsx1XZzvWoSoBgu8BUy,252346.0,0.0,2.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1553,5zyt4EesBZIyigdP8aWOH0,Why Don't You?,2UksPytBxLHgIe44RCTveR,297973.0,0.0,1.0,album,The World as We Love It,6ym4XJCzN6lqyNJ9eGoEA9,2011-01-28,10.0
1554,0ZTNvi1hBP0RCMVjTJEriJ,Районы-кварталы,4hAwl65lcaUmPbRaRbB3lE,204460.0,0.0,54.0,album,Районы-кварталы,7MFbGxX95ftNsHdIoKgCgR,2004-01-01,52.0
1555,0ZTNvi1hBP0RCMVjTJEriJ,До скорой встречи!,1I5Y2sFwKJam9qkyegiWLG,255634.0,0.0,48.0,album,"Когда мы вместе, никто не круче",1FovUz2FBkj3F4FUuUbGEj,2006-01-01,47.0
1556,0ZTNvi1hBP0RCMVjTJEriJ,Просто такая сильная любовь,3k6DVSBQEaVAecpnfpO63D,202684.0,0.0,47.0,album,Голод,2Hjo1gR2ceHxCwrPyg7J4Q,2003-01-01,44.0
1557,0ZTNvi1hBP0RCMVjTJEriJ,Дожди-пистолеты,5B4dt7ssCVv54gdoKrNMPw,284290.0,0.0,47.0,album,Лучшие,6b6AduROmkd78OoLoiPSdU,2013-01-01,49.0
1558,0ZTNvi1hBP0RCMVjTJEriJ,"Все, что тебя касается",2qPAnxRWMdaPPZOxv7uYcm,201351.0,0.0,44.0,album,Лучшие,6b6AduROmkd78OoLoiPSdU,2013-01-01,49.0
1559,0ZTNvi1hBP0RCMVjTJEriJ,Танцуй,0iOQWMVvNGFCWTpcXNxFyQ,191346.0,0.0,41.0,album,"Когда мы вместе, никто не круче",1FovUz2FBkj3F4FUuUbGEj,2006-01-01,47.0
1560,0ZTNvi1hBP0RCMVjTJEriJ,Напитки покрепче,2WUfQU6zZZDjIigrzJZri7,232568.0,0.0,41.0,album,Районы-кварталы,7MFbGxX95ftNsHdIoKgCgR,2004-01-01,52.0
1561,0ZTNvi1hBP0RCMVjTJEriJ,"Все, что касается",1EST41W3sGpKJU8UaNerzw,209841.0,0.0,40.0,album,Районы-кварталы,7MFbGxX95ftNsHdIoKgCgR,2004-01-01,52.0
1562,0ZTNvi1hBP0RCMVjTJEriJ,Говори,4htkb8XGkvekXfa2hK7mRS,217364.0,0.0,37.0,album,Лучшие,6b6AduROmkd78OoLoiPSdU,2013-01-01,49.0
1563,0ZTNvi1hBP0RCMVjTJEriJ,Квартира,3BfaXx0zcDeaoCQ8PL5JdL,225044.0,0.0,34.0,album,"Когда мы вместе, никто не круче",1FovUz2FBkj3F4FUuUbGEj,2006-01-01,47.0
1564,63ZkjoVXJt868M1mJNgiNT,Зима-холода,59kTEpQK7SuDqEKhtMaCrb,234666.0,0.0,40.0,album,Только ты,4vVWLNYgU2VGVD43fSeDys,1998-01-01,38.0
1565,63ZkjoVXJt868M1mJNgiNT,Девушки как звезды,5cZOxX5NoRvOwyfGVy2rP6,243280.0,0.0,40.0,album,Всегда с тобой,5KSKUZD9YHq2YYSFaGXJNu,2002-01-01,38.0
1566,63ZkjoVXJt868M1mJNgiNT,Мальчик бродяга,5apCGxr8j2nHrNDq6iXtcq,192266.0,0.0,36.0,album,Мальчик бродяга,5kUw556px2nWyuSHKPS7SD,1995-01-01,36.0
1567,63ZkjoVXJt868M1mJNgiNT,Милая моя далеко,3xQP1t3uRpPYcUT31OLVhV,254933.0,0.0,33.0,album,Только ты,4vVWLNYgU2VGVD43fSeDys,1998-01-01,38.0
1568,63ZkjoVXJt868M1mJNgiNT,Ночь,0M4zuAOfcQzGRjVAvXDsp9,222226.0,0.0,33.0,album,Мальчик бродяга,5kUw556px2nWyuSHKPS7SD,1995-01-01,36.0
1569,63ZkjoVXJt868M1mJNgiNT,Облака,5BRQpLkcL3CBH1jTEHzTy6,203186.0,0.0,31.0,album,Облака,3nSdZbimnUQ7NB8DeamnXO,2000-01-01,26.0
1570,63ZkjoVXJt868M1mJNgiNT,Танцы,6PGDLmizysmrNdJ3LkKbna,242946.0,0.0,31.0,album,Всегда с тобой,5KSKUZD9YHq2YYSFaGXJNu,2002-01-01,38.0
1571,63ZkjoVXJt868M1mJNgiNT,Лиза,2F4xPbmez2C5k9MOv2m0lz,260399.0,0.0,28.0,album,Мальчик бродяга,5kUw556px2nWyuSHKPS7SD,1995-01-01,36.0
1572,63ZkjoVXJt868M1mJNgiNT,"Те, кто любит",06M5ixpKThYa6wyw8Rm5WB,221213.0,0.0,26.0,album,"Те, кто любит (Фиолетовый)",0rbmbhsXDdhHVywmK3y3KX,2004-11-15,28.0
1573,63ZkjoVXJt868M1mJNgiNT,Будь со мной,6blCQqqzC2VHlnuhwh0Q4H,262026.0,0.0,23.0,album,Всегда с тобой,5KSKUZD9YHq2YYSFaGXJNu,2002-01-01,38.0
1574,6Y00vC4OI2oTt5ClApQXun,Лошадка,1H7dv6Xrqxg40N4QpXCcQx,345750.0,0.0,43.0,album,Головоломка,3WR7pB7JKpOutEhK01RUX6,1997-10-14,38.0
1575,6Y00vC4OI2oTt5ClApQXun,Verkhom na zvezde,6ldI23N3sLghQuK10PAaCt,214693.0,0.0,37.0,album,Supermen,3ruXH8V9C9ZICno6kkJxS6,2000-01-01,35.0
